id_hospital;nome_hospital;codigo_municipio;nome_municipio_hospital;uf_hospital;estado_hospital;latitude_hospital;longitude_hospital;leitos_totais;leitos_sus;leitos_nao_sus;tipo_unidade;nivel_hierarquico;natureza_juridica;porte_hospitalar;alta_complexidade;percentual_sus
2081296;Hospital CNES 2081296;350930;Cajobi;SP;Sao Paulo;-20,8773;-48,8063;384;300;84;05;;3999;Grande Porte;Baixa/Media Complexidade;78,12
2081342;Hospital CNES 2081342;355600;Urupês;SP;Sao Paulo;-21,2032;-49,2931;240;120;120;05;;3999;Grande Porte;Baixa/Media Complexidade;50,0
2081350;Hospital CNES 2081350;353880;Piraju;SP;Sao Paulo;-23,1981;-49,3803;816;588;228;05;;3999;Grande Porte;Baixa/Media Complexidade;72,06
2081377;Hospital CNES 2081377;355710;Votuporanga;SP;Sao Paulo;-20,4237;-49,9781;2568;1692;876;05;;3999;Grande Porte;Baixa/Media Complexidade;65,89
2081385;Hospital CNES 2081385;355510;Tupi Paulista;SP;Sao Paulo;-21,3825;-51,575;576;360;216;05;;3999;Grande Porte;Baixa/Media Complexidade;62,5
2081393;Hospital CNES 2081393;355160;Serra Negra;SP;Sao Paulo;-22,6139;-46,7033;588;396;192;05;;3999;Grande Porte;Baixa/Media Complexidade;67,35
2081407;Hospital CNES 2081407;352520;Jarinu;SP;Sao Paulo;-23,1039;-46,728;216;216;0;15;;1244;Grande Porte;Baixa/Media Complexidade;100,0
2081431;Hospital CNES 2081431;352740;Lucélia;SP;Sao Paulo;-21,7182;-51,0215;432;360;72;05;;3999;Grande Porte;Baixa/Media Complexidade;83,33
2081458;Hospital CNES 2081458;352690;Limeira;SP;Sao Paulo;-22,566;-47,397;2864;2268;596;05;;3999;Grande Porte;Baixa/Media Complexidade;79,19
2081466;Hospital CNES 2081466;352450;Jaci;SP;Sao Paulo;-20,8805;-49,5797;2592;2016;576;05;;3999;Grande Porte;Baixa/Media Complexidade;77,78
2081482;Hospital CNES 2081482;350950;Campinas;SP;Sao Paulo;-22,9053;-47,0659;948;744;204;07;;3999;Grande Porte;Baixa/Media Complexidade;78,48
2081490;Hospital CNES 2081490;350950;Campinas;SP;Sao Paulo;-22,9053;-47,0659;2556;2508;48;05;;1120;Grande Porte;Baixa/Media Complexidade;98,12
2081504;Hospital CNES 2081504;351870;Guarujá;SP;Sao Paulo;-23,9888;-46,258;72;72;0;62;;1244;Medio Porte;Baixa/Media Complexidade;100,0
2081512;Hospital CNES 2081512;351840;Guaratinguetá;SP;Sao Paulo;-22,8075;-45,1938;1752;1248;504;05;;3999;Grande Porte;Baixa/Media Complexidade;71,23
2081520;Hospital CNES 2081520;351780;Guaraçaí;SP;Sao Paulo;-21,0292;-51,2119;276;180;96;05;;3999;Grande Porte;Baixa/Media Complexidade;65,22
2081539;Hospital CNES 2081539;354870;São Bernardo do Campo;SP;Sao Paulo;-23,6914;-46,5646;96;0;96;20;;2054;Medio Porte;Baixa/Media Complexidade;0,0
2081555;Hospital CNES 2081555;352320;Itararé;SP;Sao Paulo;-24,1085;-49,3352;960;636;324;05;;3999;Grande Porte;Baixa/Media Complexidade;66,25
2081563;Hospital CNES 2081563;351518;Espírito Santo do Pinhal;SP;Sao Paulo;-22,1909;-46,7477;1188;600;588;07;;2240;Grande Porte;Baixa/Media Complexidade;50,51
2081571;Hospital CNES 2081571;354420;Riolândia;SP;Sao Paulo;-19,9868;-49,6836;432;300;132;05;;3999;Grande Porte;Baixa/Media Complexidade;69,44
2081598;Hospital CNES 2081598;355360;Tapiratiba;SP;Sao Paulo;-21,4713;-46,7448;300;288;12;05;;3999;Grande Porte;Baixa/Media Complexidade;96,0
2081601;Hospital CNES 2081601;351620;Franca;SP;Sao Paulo;-20,5352;-47,4039;936;0;936;05;;2054;Grande Porte;Baixa/Media Complexidade;0,0
2081628;Hospital CNES 2081628;351880;Guarulhos;SP;Sao Paulo;-23,4538;-46,5333;1674;0;1674;05;;2054;Grande Porte;Baixa/Media Complexidade;0,0
2081636;Hospital CNES 2081636;354850;Santos;SP;Sao Paulo;-23,9535;-46,335;456;0;456;05;;2054;Grande Porte;Baixa/Media Complexidade;0,0
2081644;Hospital CNES 2081644;351840;Guaratinguetá;SP;Sao Paulo;-22,8075;-45,1938;1932;1128;804;05;;3999;Grande Porte;Baixa/Media Complexidade;58,39
2081652;Hospital CNES 2081652;351690;General Salgado;SP;Sao Paulo;-20,6485;-50,364;336;228;108;05;;3999;Grande Porte;Baixa/Media Complexidade;67,86
2081660;Hospital CNES 2081660;352090;Ipaussu;SP;Sao Paulo;-23,0575;-49,6279;588;336;252;05;;3999;Grande Porte;Baixa/Media Complexidade;57,14
2081695;Hospital CNES 2081695;355220;Sorocaba;SP;Sao Paulo;-23,4969;-47,4451;5124;4932;192;05;;1023;Grande Porte;Baixa/Media Complexidade;96,25
2081717;Hospital CNES 2081717;351370;Descalvado;SP;Sao Paulo;-21,9002;-47,6181;480;300;180;05;;3999;Grande Porte;Baixa/Media Complexidade;62,5
2081725;Hospital CNES 2081725;352710;Lins;SP;Sao Paulo;-21,6718;-49,7526;2589;2487;102;05;;1023;Grande Porte;Baixa/Media Complexidade;96,06
2081733;Hospital CNES 2081733;350160;Americana;SP;Sao Paulo;-22,7374;-47,3331;680;216;464;07;;3999;Grande Porte;Baixa/Media Complexidade;31,76
2081741;Hospital CNES 2081741;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;384;0;384;05;;3999;Grande Porte;Baixa/Media Complexidade;0,0
2081768;Hospital CNES 2081768;350420;Auriflama;SP;Sao Paulo;-20,6836;-50,5572;528;420;108;05;;3999;Grande Porte;Baixa/Media Complexidade;79,55
2081784;Hospital CNES 2081784;350790;Brotas;SP;Sao Paulo;-22,2795;-48,1251;504;432;72;05;;3999;Grande Porte;Baixa/Media Complexidade;85,71
2081792;Hospital CNES 2081792;352810;Macaubal;SP;Sao Paulo;-20,8022;-49,9687;180;120;60;05;;3999;Grande Porte;Baixa/Media Complexidade;66,67
2081806;Hospital CNES 2081806;350110;Alto Alegre;SP;Sao Paulo;-21,5811;-50,168;264;228;36;05;;1244;Grande Porte;Baixa/Media Complexidade;86,36
2081814;Hospital CNES 2081814;351820;Guararapes;SP;Sao Paulo;-21,2544;-50,6453;888;576;312;05;;3999;Grande Porte;Baixa/Media Complexidade;64,86
2081830;Hospital CNES 2081830;353720;Pedro de Toledo;SP;Sao Paulo;-24,2764;-47,2354;36;36;0;15;;1244;Pequeno Porte;Baixa/Media Complexidade;100,0
2081865;Hospital CNES 2081865;350410;Atibaia;SP;Sao Paulo;-23,1171;-46,5563;852;0;852;05;;2062;Grande Porte;Baixa/Media Complexidade;0,0
2081873;Hospital CNES 2081873;354220;Rancharia;SP;Sao Paulo;-22,2269;-50,893;1380;972;408;05;;3999;Grande Porte;Baixa/Media Complexidade;70,43
2081881;Hospital CNES 2081881;354780;Santo André;SP;Sao Paulo;-23,6737;-46,5432;1584;0;1584;05;;2062;Grande Porte;Baixa/Media Complexidade;0,0
2081903;Hospital CNES 2081903;355640;Vargem Grande do Sul;SP;Sao Paulo;-21,8322;-46,8913;600;372;228;05;;3999;Grande Porte;Baixa/Media Complexidade;62,0
2081938;Hospital CNES 2081938;350950;Campinas;SP;Sao Paulo;-22,9053;-47,0659;2156;0;2156;05;;2062;Grande Porte;Baixa/Media Complexidade;0,0
2081946;Hospital CNES 2081946;350950;Campinas;SP;Sao Paulo;-22,9053;-47,0659;1596;0;1596;05;;2054;Grande Porte;Baixa/Media Complexidade;0,0
2081970;Hospital CNES 2081970;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;2484;2376;108;05;;1031;Grande Porte;Baixa/Media Complexidade;95,65
2081989;Hospital CNES 2081989;350740;Borborema;SP;Sao Paulo;-21,6214;-49,0741;312;192;120;05;;3999;Grande Porte;Baixa/Media Complexidade;61,54
2082012;Hospital CNES 2082012;354850;Santos;SP;Sao Paulo;-23,9535;-46,335;132;0;132;62;;2062;Medio Porte;Baixa/Media Complexidade;0,0
2082071;Hospital CNES 2082071;351070;Cardoso;SP;Sao Paulo;-20,08;-49,9183;372;120;252;05;;3999;Grande Porte;Baixa/Media Complexidade;32,26
2082098;Hospital CNES 2082098;350270;Apiaí;SP;Sao Paulo;-24,5108;-48,8443;612;540;72;05;;3999;Grande Porte;Baixa/Media Complexidade;88,24
2082101;Hospital CNES 2082101;355220;Sorocaba;SP;Sao Paulo;-23,4969;-47,4451;1116;0;1116;05;;2054;Grande Porte;Baixa/Media Complexidade;0,0
2082128;Hospital CNES 2082128;350950;Campinas;SP;Sao Paulo;-22,9053;-47,0659;4158;2550;1608;05;;3999;Grande Porte;Baixa/Media Complexidade;61,33
2082179;Hospital CNES 2082179;350160;Americana;SP;Sao Paulo;-22,7374;-47,3331;1284;95;1189;05;;3999;Grande Porte;Baixa/Media Complexidade;7,4
2082187;Hospital CNES 2082187;354340;Ribeirão Preto;SP;Sao Paulo;-21,1699;-47,8099;10596;10136;460;05;;3069;Grande Porte;Baixa/Media Complexidade;95,66
2082195;Hospital CNES 2082195;350190;Amparo;SP;Sao Paulo;-22,7088;-46,772;516;96;420;05;;3999;Grande Porte;Baixa/Media Complexidade;18,6
2082209;Hospital CNES 2082209;350570;Barueri;SP;Sao Paulo;-23,5057;-46,879;1368;1368;0;21;;1244;Grande Porte;Baixa/Media Complexidade;100,0
2082225;Hospital CNES 2082225;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;3210;2974;236;05;;1023;Grande Porte;Baixa/Media Complexidade;92,65
2082276;Hospital CNES 2082276;351880;Guarulhos;SP;Sao Paulo;-23,4538;-46,5333;7200;7200;0;07;;3999;Grande Porte;Baixa/Media Complexidade;100,0
2082284;Hospital CNES 2082284;355080;São Sebastião da Grama;SP;Sao Paulo;-21,7041;-46,8208;360;312;48;05;;3999;Grande Porte;Baixa/Media Complexidade;86,67
2082292;Hospital CNES 2082292;354870;São Bernardo do Campo;SP;Sao Paulo;-23,6914;-46,5646;2220;0;2220;07;;3999;Grande Porte;Baixa/Media Complexidade;0,0
2082306;Hospital CNES 2082306;351080;Casa Branca;SP;Sao Paulo;-21,7708;-47,0852;420;324;96;05;;3999;Grande Porte;Baixa/Media Complexidade;77,14
2082314;Hospital CNES 2082314;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;946;0;946;05;;2062;Grande Porte;Baixa/Media Complexidade;0,0
2082322;Hospital CNES 2082322;354070;Porto Ferreira;SP;Sao Paulo;-21,8498;-47,487;732;444;288;05;;3999;Grande Porte;Baixa/Media Complexidade;60,66
2082330;Hospital CNES 2082330;354880;São Caetano do Sul;SP;Sao Paulo;-23,6229;-46,5548;2268;0;2268;05;;3999;Grande Porte;Baixa/Media Complexidade;0,0
2082349;Hospital CNES 2082349;352940;Mauá;SP;Sao Paulo;-23,6677;-46,4613;2772;2772;0;05;;1244;Grande Porte;Baixa/Media Complexidade;100,0
2082381;Hospital CNES 2082381;350610;Bebedouro;SP;Sao Paulo;-20,9491;-48,4791;458;458;0;05;;1244;Grande Porte;Baixa/Media Complexidade;100,0
2082411;Hospital CNES 2082411;353980;Poá;SP;Sao Paulo;-23,5333;-46,3473;60;60;0;73;;1244;Medio Porte;Baixa/Media Complexidade;100,0
2082438;Hospital CNES 2082438;355720;Chavantes;SP;Sao Paulo;-23,0366;-49,7096;612;360;252;05;;3999;Grande Porte;Baixa/Media Complexidade;58,82
2082446;Hospital CNES 2082446;350010;Adamantina;SP;Sao Paulo;-21,682;-51,0737;1020;1020;0;07;;3999;Grande Porte;Baixa/Media Complexidade;100,0
2082454;Hospital CNES 2082454;355500;Tupã;SP;Sao Paulo;-21,9335;-50,5191;2520;2520;0;07;;3999;Grande Porte;Baixa/Media Complexidade;100,0
2082462;Hospital CNES 2082462;352670;Leme;SP;Sao Paulo;-22,1809;-47,3841;396;0;396;05;;2143;Grande Porte;Baixa/Media Complexidade;0,0
2082470;Hospital CNES 2082470;350330;Araras;SP;Sao Paulo;-22,3572;-47,3842;2008;1282;726;05;;3999;Grande Porte;Baixa/Media Complexidade;63,84
2082497;Hospital CNES 2082497;350630;Bernardino de Campos;SP;Sao Paulo;-23,0164;-49,4679;292;292;0;05;;3999;Grande Porte;Baixa/Media Complexidade;100,0
2082519;Hospital CNES 2082519;353550;Paraguaçu Paulista;SP;Sao Paulo;-22,4114;-50,5732;1356;1068;288;05;;3999;Grande Porte;Baixa/Media Complexidade;78,76
2082527;Hospital CNES 2082527;350320;Araraquara;SP;Sao Paulo;-21,7845;-48,178;2372;2024;348;05;;3999;Grande Porte;Baixa/Media Complexidade;85,33
2082535;Hospital CNES 2082535;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;1584;0;1584;05;;2054;Grande Porte;Baixa/Media Complexidade;0,0
2082551;Hospital CNES 2082551;351940;Ibirá;SP;Sao Paulo;-21,083;-49,2448;324;108;216;05;;3999;Grande Porte;Baixa/Media Complexidade;33,33
2082586;Hospital CNES 2082586;353460;Osvaldo Cruz;SP;Sao Paulo;-21,7968;-50,8793;864;696;168;05;;3999;Grande Porte;Baixa/Media Complexidade;80,56
2082594;Hospital CNES 2082594;354880;São Caetano do Sul;SP;Sao Paulo;-23,6229;-46,5548;2160;2004;156;05;;1244;Grande Porte;Baixa/Media Complexidade;92,78
2082608;Hospital CNES 2082608;353030;Mirassol;SP;Sao Paulo;-20,8169;-49,5206;396;0;396;05;;2062;Grande Porte;Baixa/Media Complexidade;0,0
2082624;Hospital CNES 2082624;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;2016;360;1656;05;;3999;Grande Porte;Baixa/Media Complexidade;17,86
2082632;Hospital CNES 2082632;350530;Barra Bonita;SP;Sao Paulo;-22,4909;-48,5583;696;432;264;05;;3999;Grande Porte;Baixa/Media Complexidade;62,07
2082640;Hospital CNES 2082640;351960;Ibitinga;SP;Sao Paulo;-21,7562;-48,8319;1299;720;579;05;;3999;Grande Porte;Baixa/Media Complexidade;55,43
2082659;Hospital CNES 2082659;353300;Nova Granada;SP;Sao Paulo;-20,5321;-49,3123;744;252;492;05;;3999;Grande Porte;Baixa/Media Complexidade;33,87
2082667;Hospital CNES 2082667;353140;Monte Aprazível;SP;Sao Paulo;-20,768;-49,7184;960;360;600;05;;3999;Grande Porte;Baixa/Media Complexidade;37,5
2082675;Hospital CNES 2082675;350280;Araçatuba;SP;Sao Paulo;-21,2076;-50,4401;1032;1032;0;05;;3999;Grande Porte;Baixa/Media Complexidade;100,0
2082691;Hospital CNES 2082691;350210;Andradina;SP;Sao Paulo;-20,8948;-51,3786;1312;868;444;05;;3999;Grande Porte;Baixa/Media Complexidade;66,16
2082705;Hospital CNES 2082705;354390;Rio Claro;SP;Sao Paulo;-22,3984;-47,5546;36;0;36;62;;2062;Pequeno Porte;Baixa/Media Complexidade;0,0
2082721;Hospital CNES 2082721;355060;São Roque;SP;Sao Paulo;-23,5226;-47,1357;840;840;0;05;;3999;Grande Porte;Baixa/Media Complexidade;100,0
2082748;Hospital CNES 2082748;350220;Angatuba;SP;Sao Paulo;-23,4917;-48,4139;684;648;36;05;;3999;Grande Porte;Baixa/Media Complexidade;94,74
2082756;Hospital CNES 2082756;354540;Salto Grande;SP;Sao Paulo;-22,8894;-49,9831;408;264;144;05;;3999;Grande Porte;Baixa/Media Complexidade;64,71
2082780;Hospital CNES 2082780;351160;Cesário Lange;SP;Sao Paulo;-23,226;-47,9545;324;276;48;05;;3999;Grande Porte;Baixa/Media Complexidade;85,19
2082810;Hospital CNES 2082810;351390;Divinolândia;SP;Sao Paulo;-21,6637;-46,7361;2232;2232;0;05;;3999;Grande Porte;Baixa/Media Complexidade;100,0
2082829;Hospital CNES 2082829;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;3432;3072;360;05;;1031;Grande Porte;Baixa/Media Complexidade;89,51
2082845;Hospital CNES 2082845;353390;Olímpia;SP;Sao Paulo;-20,7366;-48,9106;972;600;372;05;;3999;Grande Porte;Baixa/Media Complexidade;61,73
2082853;Hospital CNES 2082853;350590;Batatais;SP;Sao Paulo;-20,8929;-47,5921;1692;1296;396;05;;3999;Grande Porte;Baixa/Media Complexidade;76,6
2082861;Hospital CNES 2082861;351880;Guarulhos;SP;Sao Paulo;-23,4538;-46,5333;1308;1308;0;05;;1244;Grande Porte;Baixa/Media Complexidade;100,0
2082888;Hospital CNES 2082888;354390;Rio Claro;SP;Sao Paulo;-22,3984;-47,5546;2370;1602;768;05;;3999;Grande Porte;Baixa/Media Complexidade;67,59
2082926;Hospital CNES 2082926;351050;Caraguatatuba;SP;Sao Paulo;-23,6125;-45,4125;2052;1452;600;05;;3999;Grande Porte;Baixa/Media Complexidade;70,76
2082934;Hospital CNES 2082934;355300;Taguaí;SP;Sao Paulo;-23,4452;-49,4024;360;300;60;05;;3999;Grande Porte;Baixa/Media Complexidade;83,33
2082942;Hospital CNES 2082942;352800;Macatuba;SP;Sao Paulo;-22,5002;-48,7102;372;216;156;05;;3999;Grande Porte;Baixa/Media Complexidade;58,06
2082977;Hospital CNES 2082977;354140;Presidente Prudente;SP;Sao Paulo;-22,1207;-51,3925;48;0;48;62;;2232;Pequeno Porte;Baixa/Media Complexidade;0,0
2082985;Hospital CNES 2082985;355320;Taiúva;SP;Sao Paulo;-21,1223;-48,4528;48;48;0;15;;1244;Pequeno Porte;Baixa/Media Complexidade;100,0
2083019;Hospital CNES 2083019;353010;Mirandópolis;SP;Sao Paulo;-21,1313;-51,1035;1200;1200;0;05;;1023;Grande Porte;Baixa/Media Complexidade;100,0
2083027;Hospital CNES 2083027;353740;Pereira Barreto;SP;Sao Paulo;-20,6368;-51,1123;672;600;72;05;;3999;Grande Porte;Baixa/Media Complexidade;89,29
2083051;Hospital CNES 2083051;350250;Aparecida;SP;Sao Paulo;-22,8495;-45,2325;1212;896;316;05;;3999;Grande Porte;Baixa/Media Complexidade;73,93
2083086;Hospital CNES 2083086;352530;Jaú;SP;Sao Paulo;-22,2936;-48,5592;3780;2940;840;07;;3069;Grande Porte;Baixa/Media Complexidade;77,78
2083094;Hospital CNES 2083094;350400;Assis;SP;Sao Paulo;-22,66;-50,4183;1488;1488;0;05;;1023;Grande Porte;Baixa/Media Complexidade;100,0
2083116;Hospital CNES 2083116;352900;Marília;SP;Sao Paulo;-22,2171;-49,9501;2340;1152;1188;05;;3999;Grande Porte;Baixa/Media Complexidade;49,23
2083140;Hospital CNES 2083140;354680;Santa Isabel;SP;Sao Paulo;-23,3172;-46,2237;912;768;144;05;;3999;Grande Porte;Baixa/Media Complexidade;84,21
2083159;Hospital CNES 2083159;354390;Rio Claro;SP;Sao Paulo;-22,3984;-47,5546;1596;1116;480;07;;3999;Grande Porte;Baixa/Media Complexidade;69,92
2083175;Hospital CNES 2083175;353780;Piedade;SP;Sao Paulo;-23,7139;-47,4256;876;708;168;05;;3069;Grande Porte;Baixa/Media Complexidade;80,82
2083191;Hospital CNES 2083191;351060;Carapicuíba;SP;Sao Paulo;-23,5235;-46,8407;578;0;578;05;;2054;Grande Porte;Baixa/Media Complexidade;0,0
2083213;Hospital CNES 2083213;355440;Terra Roxa;SP;Sao Paulo;-20,787;-48,3314;408;360;48;05;;3999;Grande Porte;Baixa/Media Complexidade;88,24
2083248;Hospital CNES 2083248;354870;São Bernardo do Campo;SP;Sao Paulo;-23,6914;-46,5646;816;0;816;05;;2062;Grande Porte;Baixa/Media Complexidade;0,0
2083256;Hospital CNES 2083256;353060;Mogi das Cruzes;SP;Sao Paulo;-23,5208;-46,1854;1140;0;1140;05;;2054;Grande Porte;Baixa/Media Complexidade;0,0
2083264;Hospital CNES 2083264;351760;Guapiara;SP;Sao Paulo;-24,1892;-48,5295;72;72;0;05;;1244;Medio Porte;Baixa/Media Complexidade;100,0
2083272;Hospital CNES 2083272;350635;Bertioga;SP;Sao Paulo;-23,8486;-46,1396;588;588;0;05;;1244;Grande Porte;Baixa/Media Complexidade;100,0
2083299;Hospital CNES 2083299;354890;São Carlos;SP;Sao Paulo;-22,0174;-47,886;832;0;832;05;;2143;Grande Porte;Baixa/Media Complexidade;0,0
2083493;Hospital CNES 2083493;354020;Pontal;SP;Sao Paulo;-21,0216;-48,0423;456;360;96;05;;3999;Grande Porte;Baixa/Media Complexidade;78,95
2083604;Hospital CNES 2083604;350450;Avaré;SP;Sao Paulo;-23,1067;-48,9251;2388;1824;564;05;;3999;Grande Porte;Baixa/Media Complexidade;76,38
2083876;Hospital CNES 2083876;351630;Francisco Morato;SP;Sao Paulo;-23,2792;-46,7448;1128;1128;0;05;;3999;Grande Porte;Baixa/Media Complexidade;100,0
2083973;Hospital CNES 2083973;351770;Guará;SP;Sao Paulo;-20,4302;-47,8236;610;558;52;05;;3999;Grande Porte;Baixa/Media Complexidade;91,48
2083981;Hospital CNES 2083981;355240;Sumaré;SP;Sao Paulo;-22,8204;-47,2728;2532;2532;0;05;;1023;Grande Porte;Baixa/Media Complexidade;100,0
2084007;Hospital CNES 2084007;350710;Bom Jesus dos Perdões;SP;Sao Paulo;-23,1356;-46,4675;156;156;0;15;;1244;Grande Porte;Baixa/Media Complexidade;100,0
2084023;Hospital CNES 2084023;353240;Nazaré Paulista;SP;Sao Paulo;-23,1747;-46,3983;264;264;0;05;;1244;Grande Porte;Baixa/Media Complexidade;100,0
2084058;Hospital CNES 2084058;354640;Santa Cruz do Rio Pardo;SP;Sao Paulo;-22,8988;-49,6354;1476;964;512;05;;3999;Grande Porte;Baixa/Media Complexidade;65,31
2084074;Hospital CNES 2084074;355260;Tabapuã;SP;Sao Paulo;-20,9602;-49,0307;360;132;228;05;;3999;Grande Porte;Baixa/Media Complexidade;36,67
2084090;Hospital CNES 2084090;354780;Santo André;SP;Sao Paulo;-23,6737;-46,5432;1260;0;1260;05;;2046;Grande Porte;Baixa/Media Complexidade;0,0
2084120;Hospital CNES 2084120;350330;Araras;SP;Sao Paulo;-22,3572;-47,3842;180;0;180;05;;3999;Grande Porte;Baixa/Media Complexidade;0,0
2084139;Hospital CNES 2084139;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;648;540;108;05;;1031;Grande Porte;Baixa/Media Complexidade;83,33
2084147;Hospital CNES 2084147;354870;São Bernardo do Campo;SP;Sao Paulo;-23,6914;-46,5646;60;40;20;07;;2062;Medio Porte;Baixa/Media Complexidade;66,67
2084163;Hospital CNES 2084163;351380;Diadema;SP;Sao Paulo;-23,6813;-46,6205;3390;3390;0;05;;1023;Grande Porte;Baixa/Media Complexidade;100,0
2084171;Hospital CNES 2084171;355170;Sertãozinho;SP;Sao Paulo;-21,1316;-47,9875;1608;972;636;05;;3999;Grande Porte;Baixa/Media Complexidade;60,45
2084201;Hospital CNES 2084201;353470;Ourinhos;SP;Sao Paulo;-22,9797;-49,8697;432;0;432;05;;2143;Grande Porte;Baixa/Media Complexidade;0,0
2084228;Hospital CNES 2084228;354910;São João da Boa Vista;SP;Sao Paulo;-21,9707;-46,7944;1968;1309;659;05;;3999;Grande Porte;Baixa/Media Complexidade;66,51
2084236;Hospital CNES 2084236;353060;Mogi das Cruzes;SP;Sao Paulo;-23,5208;-46,1854;2062;2040;22;05;;1023;Grande Porte;Baixa/Media Complexidade;98,93
2084244;Hospital CNES 2084244;352050;Indaiatuba;SP;Sao Paulo;-23,0816;-47,2101;1380;828;552;07;;3999;Grande Porte;Baixa/Media Complexidade;60,0
2084252;Hospital CNES 2084252;350950;Campinas;SP;Sao Paulo;-22,9053;-47,0659;228;228;0;07;;3999;Grande Porte;Baixa/Media Complexidade;100,0
2084287;Hospital CNES 2084287;352260;Itapira;SP;Sao Paulo;-22,4357;-46,8224;648;24;624;05;;3999;Grande Porte;Baixa/Media Complexidade;3,7
2084309;Hospital CNES 2084309;355710;Votuporanga;SP;Sao Paulo;-20,4237;-49,9781;405;0;405;05;;2143;Grande Porte;Baixa/Media Complexidade;0,0
2084317;Hospital CNES 2084317;350190;Amparo;SP;Sao Paulo;-22,7088;-46,772;3276;1920;1356;07;;3999;Grande Porte;Baixa/Media Complexidade;58,61
2084333;Hospital CNES 2084333;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;2400;0;2400;05;;2054;Grande Porte;Baixa/Media Complexidade;0,0
2084368;Hospital CNES 2084368;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;876;0;876;05;;2054;Grande Porte;Baixa/Media Complexidade;0,0
2084376;Hospital CNES 2084376;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;1980;0;1980;05;;2054;Grande Porte;Baixa/Media Complexidade;0,0
2084384;Hospital CNES 2084384;351518;Espírito Santo do Pinhal;SP;Sao Paulo;-22,1909;-46,7477;3723;3723;0;07;;3999;Grande Porte;Baixa/Media Complexidade;100,0
2084414;Hospital CNES 2084414;354340;Ribeirão Preto;SP;Sao Paulo;-21,1699;-47,8099;3156;2097;1059;05;;3999;Grande Porte;Baixa/Media Complexidade;66,44
2084422;Hospital CNES 2084422;355040;São Pedro;SP;Sao Paulo;-22,5483;-47,9096;880;720;160;05;;3999;Grande Porte;Baixa/Media Complexidade;81,82
2084430;Hospital CNES 2084430;351220;Conchal;SP;Sao Paulo;-22,3375;-47,1729;600;480;120;05;;3999;Grande Porte;Baixa/Media Complexidade;80,0
2084473;Hospital CNES 2084473;355030;São Paulo;SP;Sao Paulo;-23,5329;-46,6395;1497;1308;189;05;;1031;Grande Porte;Baixa/Media Complexidade;87,37
2084902;Hospital CNES 2084902;354910;São João da Boa Vista;SP;Sao Paulo;-21,9707;-46,7944;672;0;672;05;;2143;Grande Porte;Baixa/Media Complexidade;0,0
2085143;Hospital CNES 2085143;352260;Itapira;SP;Sao Paulo;-22,4357;-46,8224;8897;5377;3520;07;;3069;Grande Porte;Baixa/Media Complexidade;60,44
2085194;Hospital CNES 2085194;352440;Jacareí;SP;Sao Paulo;-23,2983;-45,9658;2064;912;1152;05;;3999;Grande Porte;Baixa/Media Complexidade;44,19
2085569;Hospital CNES 2085569;354990;São José dos Campos;SP;Sao Paulo;-23,1896;-45,8841;1512;1200;312;07;;3999;Grande Porte;Baixa/Media Complexidade;79,37
2085976;Hospital CNES 2085976;350900;Caieiras;SP;Sao Paulo;-23,3607;-46,7397;459;459;0;15;;1244;Grande Porte;Baixa/Media Complexidade;100,0
2086050;Hospital CNES 2086050;352900;Marília;SP;Sao Paulo;-22,2171;-49,9501;384;384;0;07;;3999;Grande Porte;Baixa/Media Complexidade;100,0
2086271;Hospital CNES 2086271;352220;Itapecerica da Serra;SP;Sao Paulo;-23,7161;-46,8572;228;228;0;07;;1120;Grande Porte;Baixa/Media Complexidade;100,0
2086336;Hospital CNES 2086336;352850;Mairiporã;SP;Sao Paulo;-23,3171;-46,5897;132;132;0;05;;3999;Medio Porte;Baixa/Media Complexidade;100,0
2086719;Hospital CNES 2086719;352550;Joanópolis;SP;Sao Paulo;-22,927;-46,2741;138;138;0;05;;3999;Medio Porte;Baixa/Media Complexidade;100,0
2087057;Hospital CNES 2087057;353870;Piracicaba;SP;Sao Paulo;-22,7338;-47,6476;2778;1662;1116;05;;3999;Grande Porte;Baixa/Media Complexidade;59,83
2087103;Hospital CNES 2087103;352690;Limeira;SP;Sao Paulo;-22,566;-47,397;972;600;372;05;;3999;Grande Porte;Baixa/Media Complexidade;61,73
2087111;Hospital CNES 2087111;352720;Lorena;SP;Sao Paulo;-22,7334;-45,1197;1812;1536;276;05;;3999;Grande Porte;Baixa/Media Complexidade;84,77
2087219;Hospital CNES 2087219;350960;Campo Limpo Paulista;SP;Sao Paulo;-23,2078;-46,7889;792;792;0;05;;1244;Grande Porte;Baixa/Media Complexidade;100,0
